Date_of_Booking,Day_of_Booking,Source_Airport,Destination_Airport,Airline_Name,Airline_Code,Price,Travel_Date_From,Travel_Date_To
2/22/2022,Tuesday,LAX,ATL,Delta Airlines,DA 334,136,5/23/2022,6/22/2022
2/22/2022,Tuesday,LAX,ATL,Delta Airlines,DA 898,145,5/23/2022,6/22/2022
2/23/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 1828,148,5/23/2022,6/22/2022
2/23/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 1301,126,5/23/2022,6/22/2022
2/23/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 3103,147,5/23/2022,6/22/2022
2/23/2022,Wednesday,LAX,ATL,Delta Airlines,DA 334,171,5/23/2022,6/22/2022
2/23/2022,Wednesday,LAX,ATL,Delta Airlines,DA 898,180,5/23/2022,6/22/2022
2/23/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 1828,157,5/23/2022,6/22/2022
2/23/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 1301,154,5/23/2022,6/22/2022
2/23/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 3103,136,5/23/2022,6/22/2022
2/23/2022,Wednesday,LAX,ATL,Delta Airlines,DA 334,174,5/23/2022,6/22/2022
2/23/2022,Wednesday,LAX,ATL,Delta Airlines,DA 898,126,5/23/2022,6/22/2022
2/24/2022,Thursday,LAX,ATL,Spirit Airlines,SA 1828,183,5/23/2022,6/22/2022
2/24/2022,Thursday,LAX,ATL,Spirit Airlines,SA 1301,184,5/23/2022,6/22/2022
2/24/2022,Thursday,LAX,ATL,Spirit Airlines,SA 3103,180,5/23/2022,6/22/2022
2/24/2022,Thursday,LAX,ATL,Delta Airlines,DA 334,168,5/23/2022,6/22/2022
2/24/2022,Thursday,LAX,ATL,Delta Airlines,DA 898,144,5/23/2022,6/22/2022
2/24/2022,Thursday,LAX,ATL,Spirit Airlines,SA 1828,137,5/23/2022,6/22/2022
2/24/2022,Thursday,LAX,ATL,Spirit Airlines,SA 1301,126,5/23/2022,6/22/2022
2/24/2022,Thursday,LAX,ATL,Spirit Airlines,SA 3103,178,5/23/2022,6/22/2022
2/24/2022,Thursday,LAX,ATL,Delta Airlines,DA 334,132,5/23/2022,6/22/2022
2/24/2022,Thursday,LAX,ATL,Delta Airlines,DA 898,173,5/23/2022,6/22/2022
2/25/2022,Friday,LAX,ATL,Spirit Airlines,SA 1828,146,5/23/2022,6/22/2022
2/25/2022,Friday,LAX,ATL,Spirit Airlines,SA 1301,156,5/23/2022,6/22/2022
2/25/2022,Friday,LAX,ATL,Spirit Airlines,SA 3103,148,5/23/2022,6/22/2022
2/25/2022,Friday,LAX,ATL,Delta Airlines,DA 334,158,5/23/2022,6/22/2022
2/25/2022,Friday,LAX,ATL,Delta Airlines,DA 898,196,5/23/2022,6/22/2022
2/25/2022,Friday,LAX,ATL,Spirit Airlines,SA 1828,212,5/23/2022,6/22/2022
2/25/2022,Friday,LAX,ATL,Spirit Airlines,SA 1301,189,5/23/2022,6/22/2022
2/25/2022,Friday,LAX,ATL,Spirit Airlines,SA 3103,159,5/23/2022,6/22/2022
2/25/2022,Friday,LAX,ATL,Delta Airlines,DA 334,165,5/23/2022,6/22/2022
2/25/2022,Friday,LAX,ATL,Delta Airlines,DA 898,166,5/23/2022,6/22/2022
2/26/2022,Saturday,LAX,ATL,Spirit Airlines,SA 1828,207,5/23/2022,6/22/2022
2/26/2022,Saturday,LAX,ATL,Spirit Airlines,SA 1301,152,5/23/2022,6/22/2022
2/26/2022,Saturday,LAX,ATL,Spirit Airlines,SA 3103,156,5/23/2022,6/22/2022
2/26/2022,Saturday,LAX,ATL,Delta Airlines,DA 334,165,5/23/2022,6/22/2022
2/26/2022,Saturday,LAX,ATL,Delta Airlines,DA 898,157,5/23/2022,6/22/2022
2/26/2022,Saturday,LAX,ATL,Spirit Airlines,SA 1828,180,5/23/2022,6/22/2022
2/26/2022,Saturday,LAX,ATL,Spirit Airlines,SA 1301,192,5/23/2022,6/22/2022
2/26/2022,Saturday,LAX,ATL,Spirit Airlines,SA 3103,146,5/23/2022,6/22/2022
2/26/2022,Saturday,LAX,ATL,Delta Airlines,DA 334,198,5/23/2022,6/22/2022
2/26/2022,Saturday,LAX,ATL,Delta Airlines,DA 898,166,5/23/2022,6/22/2022
2/27/2022,Sunday,LAX,ATL,Spirit Airlines,SA 1828,174,5/23/2022,6/22/2022
2/27/2022,Sunday,LAX,ATL,Spirit Airlines,SA 1301,154,5/23/2022,6/22/2022
2/27/2022,Sunday,LAX,ATL,Spirit Airlines,SA 3103,209,5/23/2022,6/22/2022
2/27/2022,Sunday,LAX,ATL,Delta Airlines,DA 334,178,5/23/2022,6/22/2022
2/27/2022,Sunday,LAX,ATL,Delta Airlines,DA 898,156,5/23/2022,6/22/2022
2/27/2022,Sunday,LAX,ATL,Spirit Airlines,SA 1828,161,5/23/2022,6/22/2022
2/27/2022,Sunday,LAX,ATL,Spirit Airlines,SA 1301,202,5/23/2022,6/22/2022
2/27/2022,Sunday,LAX,ATL,Spirit Airlines,SA 3103,201,5/23/2022,6/22/2022
2/27/2022,Sunday,LAX,ATL,Delta Airlines,DA 334,190,5/23/2022,6/22/2022
2/27/2022,Sunday,LAX,ATL,Delta Airlines,DA 898,140,5/23/2022,6/22/2022
2/28/2022,Monday,LAX,ATL,Spirit Airlines,SA 1828,185,5/23/2022,6/22/2022
2/28/2022,Monday,LAX,ATL,Spirit Airlines,SA 1301,159,5/23/2022,6/22/2022
2/28/2022,Monday,LAX,ATL,Spirit Airlines,SA 3103,159,5/23/2022,6/22/2022
2/28/2022,Monday,LAX,ATL,Delta Airlines,DA 334,174,5/23/2022,6/22/2022
2/28/2022,Monday,LAX,ATL,Delta Airlines,DA 898,147,5/23/2022,6/22/2022
2/28/2022,Monday,LAX,ATL,Spirit Airlines,SA 1828,172,5/23/2022,6/22/2022
2/28/2022,Monday,LAX,ATL,Spirit Airlines,SA 1301,170,5/23/2022,6/22/2022
2/28/2022,Monday,LAX,ATL,Spirit Airlines,SA 3103,200,5/23/2022,6/22/2022
2/28/2022,Monday,LAX,ATL,Delta Airlines,DA 334,170,5/23/2022,6/22/2022
2/28/2022,Monday,LAX,ATL,Delta Airlines,DA 898,185,5/23/2022,6/22/2022
3/1/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 1828,262,5/23/2022,6/22/2022
3/1/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 1301,238,5/23/2022,6/22/2022
3/1/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 3103,278,5/23/2022,6/22/2022
3/1/2022,Tuesday,LAX,ATL,Delta Airlines,DA 334,265,5/23/2022,6/22/2022
3/1/2022,Tuesday,LAX,ATL,Delta Airlines,DA 898,262,5/23/2022,6/22/2022
3/1/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 1828,239,5/23/2022,6/22/2022
3/1/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 1301,267,5/23/2022,6/22/2022
3/1/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 3103,241,5/23/2022,6/22/2022
3/1/2022,Tuesday,LAX,ATL,Delta Airlines,DA 334,286,5/23/2022,6/22/2022
3/1/2022,Tuesday,LAX,ATL,Delta Airlines,DA 898,256,5/23/2022,6/22/2022
3/2/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 1828,292,5/23/2022,6/22/2022
3/2/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 1301,278,5/23/2022,6/22/2022
3/2/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 3103,236,5/23/2022,6/22/2022
3/2/2022,Wednesday,LAX,ATL,Delta Airlines,DA 334,276,5/23/2022,6/22/2022
3/2/2022,Wednesday,LAX,ATL,Delta Airlines,DA 898,287,5/23/2022,6/22/2022
3/2/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 1828,270,5/23/2022,6/22/2022
3/2/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 1301,286,5/23/2022,6/22/2022
3/2/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 3103,275,5/23/2022,6/22/2022
3/2/2022,Wednesday,LAX,ATL,Delta Airlines,DA 334,258,5/23/2022,6/22/2022
3/2/2022,Wednesday,LAX,ATL,Delta Airlines,DA 898,277,5/23/2022,6/22/2022
3/3/2022,Thursday,LAX,ATL,Spirit Airlines,SA 1828,330,5/23/2022,6/22/2022
3/3/2022,Thursday,LAX,ATL,Spirit Airlines,SA 1301,274,5/23/2022,6/22/2022
3/3/2022,Thursday,LAX,ATL,Spirit Airlines,SA 3103,256,5/23/2022,6/22/2022
3/3/2022,Thursday,LAX,ATL,Delta Airlines,DA 334,254,5/23/2022,6/22/2022
3/3/2022,Thursday,LAX,ATL,Delta Airlines,DA 898,286,5/23/2022,6/22/2022
3/3/2022,Thursday,LAX,ATL,Spirit Airlines,SA 1828,243,5/23/2022,6/22/2022
3/3/2022,Thursday,LAX,ATL,Spirit Airlines,SA 1301,288,5/23/2022,6/22/2022
3/3/2022,Thursday,LAX,ATL,Spirit Airlines,SA 3103,247,5/23/2022,6/22/2022
3/3/2022,Thursday,LAX,ATL,Delta Airlines,DA 334,287,5/23/2022,6/22/2022
3/3/2022,Thursday,LAX,ATL,Delta Airlines,DA 898,328,5/23/2022,6/22/2022
3/4/2022,Friday,LAX,ATL,Spirit Airlines,SA 1828,265,5/23/2022,6/22/2022
3/4/2022,Friday,LAX,ATL,Spirit Airlines,SA 1301,251,5/23/2022,6/22/2022
3/4/2022,Friday,LAX,ATL,Spirit Airlines,SA 3103,312,5/23/2022,6/22/2022
3/4/2022,Friday,LAX,ATL,Delta Airlines,DA 334,299,5/23/2022,6/22/2022
3/4/2022,Friday,LAX,ATL,Delta Airlines,DA 898,276,5/23/2022,6/22/2022
3/4/2022,Friday,LAX,ATL,Spirit Airlines,SA 1828,294,5/23/2022,6/22/2022
3/4/2022,Friday,LAX,ATL,Spirit Airlines,SA 1301,268,5/23/2022,6/22/2022
3/4/2022,Friday,LAX,ATL,Spirit Airlines,SA 3103,245,5/23/2022,6/22/2022
3/4/2022,Friday,LAX,ATL,Delta Airlines,DA 334,276,5/23/2022,6/22/2022
3/4/2022,Friday,LAX,ATL,Delta Airlines,DA 898,268,5/23/2022,6/22/2022
3/5/2022,Saturday,LAX,ATL,Spirit Airlines,SA 1828,279,5/23/2022,6/22/2022
3/5/2022,Saturday,LAX,ATL,Spirit Airlines,SA 1301,327,5/23/2022,6/22/2022
3/5/2022,Saturday,LAX,ATL,Spirit Airlines,SA 3103,319,5/23/2022,6/22/2022
3/5/2022,Saturday,LAX,ATL,Delta Airlines,DA 334,267,5/23/2022,6/22/2022
3/5/2022,Saturday,LAX,ATL,Delta Airlines,DA 898,301,5/23/2022,6/22/2022
3/5/2022,Saturday,LAX,ATL,Spirit Airlines,SA 1828,311,5/23/2022,6/22/2022
3/5/2022,Saturday,LAX,ATL,Spirit Airlines,SA 1301,325,5/23/2022,6/22/2022
3/5/2022,Saturday,LAX,ATL,Spirit Airlines,SA 3103,280,5/23/2022,6/22/2022
3/5/2022,Saturday,LAX,ATL,Delta Airlines,DA 334,337,5/23/2022,6/22/2022
3/5/2022,Saturday,LAX,ATL,Delta Airlines,DA 898,286,5/23/2022,6/22/2022
3/6/2022,Sunday,LAX,ATL,Spirit Airlines,SA 1828,342,5/23/2022,6/22/2022
3/6/2022,Sunday,LAX,ATL,Spirit Airlines,SA 1301,317,5/23/2022,6/22/2022
3/6/2022,Sunday,LAX,ATL,Spirit Airlines,SA 3103,271,5/23/2022,6/22/2022
3/6/2022,Sunday,LAX,ATL,Delta Airlines,DA 334,268,5/23/2022,6/22/2022
3/6/2022,Sunday,LAX,ATL,Delta Airlines,DA 898,282,5/23/2022,6/22/2022
3/6/2022,Sunday,LAX,ATL,Spirit Airlines,SA 1828,319,5/23/2022,6/22/2022
3/6/2022,Sunday,LAX,ATL,Spirit Airlines,SA 1301,314,5/23/2022,6/22/2022
3/6/2022,Sunday,LAX,ATL,Spirit Airlines,SA 3103,286,5/23/2022,6/22/2022
3/6/2022,Sunday,LAX,ATL,Delta Airlines,DA 334,279,5/23/2022,6/22/2022
3/6/2022,Sunday,LAX,ATL,Delta Airlines,DA 898,265,5/23/2022,6/22/2022
3/7/2022,Monday,LAX,ATL,Spirit Airlines,SA 1828,239,5/23/2022,6/22/2022
3/7/2022,Monday,LAX,ATL,Spirit Airlines,SA 1301,284,5/23/2022,6/22/2022
3/7/2022,Monday,LAX,ATL,Spirit Airlines,SA 3103,265,5/23/2022,6/22/2022
3/7/2022,Monday,LAX,ATL,Delta Airlines,DA 334,252,5/23/2022,6/22/2022
3/7/2022,Monday,LAX,ATL,Delta Airlines,DA 898,277,5/23/2022,6/22/2022
3/7/2022,Monday,LAX,ATL,Spirit Airlines,SA 1828,239,5/23/2022,6/22/2022
3/7/2022,Monday,LAX,ATL,Spirit Airlines,SA 1301,239,5/23/2022,6/22/2022
3/7/2022,Monday,LAX,ATL,Spirit Airlines,SA 3103,264,5/23/2022,6/22/2022
3/7/2022,Monday,LAX,ATL,Delta Airlines,DA 334,250,5/23/2022,6/22/2022
3/7/2022,Monday,LAX,ATL,Delta Airlines,DA 898,281,5/23/2022,6/22/2022
3/8/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 1828,273,5/23/2022,6/22/2022
3/8/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 1301,250,5/23/2022,6/22/2022
3/8/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 3103,253,5/23/2022,6/22/2022
3/8/2022,Tuesday,LAX,ATL,Delta Airlines,DA 334,244,5/23/2022,6/22/2022
3/8/2022,Tuesday,LAX,ATL,Delta Airlines,DA 898,255,5/23/2022,6/22/2022
3/8/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 1828,246,5/23/2022,6/22/2022
3/8/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 1301,247,5/23/2022,6/22/2022
3/8/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 3103,231,5/23/2022,6/22/2022
3/8/2022,Tuesday,LAX,ATL,Delta Airlines,DA 334,267,5/23/2022,6/22/2022
3/8/2022,Tuesday,LAX,ATL,Delta Airlines,DA 898,230,5/23/2022,6/22/2022
3/9/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 1828,268,5/23/2022,6/22/2022
3/9/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 1301,262,5/23/2022,6/22/2022
3/9/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 3103,247,5/23/2022,6/22/2022
3/9/2022,Wednesday,LAX,ATL,Delta Airlines,DA 334,277,5/23/2022,6/22/2022
3/9/2022,Wednesday,LAX,ATL,Delta Airlines,DA 898,251,5/23/2022,6/22/2022
3/9/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 1828,282,5/23/2022,6/22/2022
3/9/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 1301,245,5/23/2022,6/22/2022
3/9/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 3103,268,5/23/2022,6/22/2022
3/9/2022,Wednesday,LAX,ATL,Delta Airlines,DA 334,279,5/23/2022,6/22/2022
3/9/2022,Wednesday,LAX,ATL,Delta Airlines,DA 898,247,5/23/2022,6/22/2022
3/10/2022,Thursday,LAX,ATL,Spirit Airlines,SA 1828,217,5/23/2022,6/22/2022
3/10/2022,Thursday,LAX,ATL,Spirit Airlines,SA 1301,213,5/23/2022,6/22/2022
3/10/2022,Thursday,LAX,ATL,Spirit Airlines,SA 3103,269,5/23/2022,6/22/2022
3/10/2022,Thursday,LAX,ATL,Delta Airlines,DA 334,222,5/23/2022,6/22/2022
3/10/2022,Thursday,LAX,ATL,Delta Airlines,DA 898,255,5/23/2022,6/22/2022
3/10/2022,Thursday,LAX,ATL,Spirit Airlines,SA 1828,292,5/23/2022,6/22/2022
3/10/2022,Thursday,LAX,ATL,Spirit Airlines,SA 1301,324,5/23/2022,6/22/2022
3/10/2022,Thursday,LAX,ATL,Spirit Airlines,SA 3103,211,5/23/2022,6/22/2022
3/10/2022,Thursday,LAX,ATL,Delta Airlines,DA 334,267,5/23/2022,6/22/2022
3/10/2022,Thursday,LAX,ATL,Delta Airlines,DA 898,282,5/23/2022,6/22/2022
3/11/2022,Friday,LAX,ATL,Spirit Airlines,SA 1828,325,5/23/2022,6/22/2022
3/11/2022,Friday,LAX,ATL,Spirit Airlines,SA 1301,285,5/23/2022,6/22/2022
3/11/2022,Friday,LAX,ATL,Spirit Airlines,SA 3103,301,5/23/2022,6/22/2022
3/11/2022,Friday,LAX,ATL,Delta Airlines,DA 334,287,5/23/2022,6/22/2022
3/11/2022,Friday,LAX,ATL,Delta Airlines,DA 898,320,5/23/2022,6/22/2022
3/11/2022,Friday,LAX,ATL,Spirit Airlines,SA 1828,283,5/23/2022,6/22/2022
3/11/2022,Friday,LAX,ATL,Spirit Airlines,SA 1301,307,5/23/2022,6/22/2022
3/11/2022,Friday,LAX,ATL,Spirit Airlines,SA 3103,310,5/23/2022,6/22/2022
3/11/2022,Friday,LAX,ATL,Delta Airlines,DA 334,286,5/23/2022,6/22/2022
3/11/2022,Friday,LAX,ATL,Delta Airlines,DA 898,324,5/23/2022,6/22/2022
3/12/2022,Saturday,LAX,ATL,Spirit Airlines,SA 1828,267,5/23/2022,6/22/2022
3/12/2022,Saturday,LAX,ATL,Spirit Airlines,SA 1301,294,5/23/2022,6/22/2022
3/12/2022,Saturday,LAX,ATL,Spirit Airlines,SA 3103,291,5/23/2022,6/22/2022
3/12/2022,Saturday,LAX,ATL,Delta Airlines,DA 334,333,5/23/2022,6/22/2022
3/12/2022,Saturday,LAX,ATL,Delta Airlines,DA 898,332,5/23/2022,6/22/2022
3/12/2022,Saturday,LAX,ATL,Spirit Airlines,SA 1828,297,5/23/2022,6/22/2022
3/12/2022,Saturday,LAX,ATL,Spirit Airlines,SA 1301,307,5/23/2022,6/22/2022
3/12/2022,Saturday,LAX,ATL,Spirit Airlines,SA 3103,333,5/23/2022,6/22/2022
3/12/2022,Saturday,LAX,ATL,Delta Airlines,DA 334,292,5/23/2022,6/22/2022
3/12/2022,Saturday,LAX,ATL,Delta Airlines,DA 898,319,5/23/2022,6/22/2022
3/13/2022,Sunday,LAX,ATL,Spirit Airlines,SA 1828,290,5/23/2022,6/22/2022
3/13/2022,Sunday,LAX,ATL,Spirit Airlines,SA 1301,332,5/23/2022,6/22/2022
3/13/2022,Sunday,LAX,ATL,Spirit Airlines,SA 3103,270,5/23/2022,6/22/2022
3/13/2022,Sunday,LAX,ATL,Delta Airlines,DA 334,285,5/23/2022,6/22/2022
3/13/2022,Sunday,LAX,ATL,Delta Airlines,DA 898,276,5/23/2022,6/22/2022
3/13/2022,Sunday,LAX,ATL,Spirit Airlines,SA 1828,312,5/23/2022,6/22/2022
3/13/2022,Sunday,LAX,ATL,Spirit Airlines,SA 1301,283,5/23/2022,6/22/2022
3/13/2022,Sunday,LAX,ATL,Spirit Airlines,SA 3103,300,5/23/2022,6/22/2022
3/13/2022,Sunday,LAX,ATL,Delta Airlines,DA 334,304,5/23/2022,6/22/2022
3/13/2022,Sunday,LAX,ATL,Delta Airlines,DA 898,300,5/23/2022,6/22/2022
3/14/2022,Monday,LAX,ATL,Spirit Airlines,SA 1828,255,5/23/2022,6/22/2022
3/14/2022,Monday,LAX,ATL,Spirit Airlines,SA 1301,284,5/23/2022,6/22/2022
3/14/2022,Monday,LAX,ATL,Spirit Airlines,SA 3103,266,5/23/2022,6/22/2022
3/14/2022,Monday,LAX,ATL,Delta Airlines,DA 334,276,5/23/2022,6/22/2022
3/14/2022,Monday,LAX,ATL,Delta Airlines,DA 898,262,5/23/2022,6/22/2022
3/14/2022,Monday,LAX,ATL,Spirit Airlines,SA 1828,272,5/23/2022,6/22/2022
3/14/2022,Monday,LAX,ATL,Spirit Airlines,SA 1301,237,5/23/2022,6/22/2022
3/14/2022,Monday,LAX,ATL,Spirit Airlines,SA 3103,288,5/23/2022,6/22/2022
3/14/2022,Monday,LAX,ATL,Delta Airlines,DA 334,253,5/23/2022,6/22/2022
3/14/2022,Monday,LAX,ATL,Delta Airlines,DA 898,261,5/23/2022,6/22/2022
3/15/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 1828,249,5/23/2022,6/22/2022
3/15/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 1301,239,5/23/2022,6/22/2022
3/15/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 3103,272,5/23/2022,6/22/2022
3/15/2022,Tuesday,LAX,ATL,Delta Airlines,DA 334,254,5/23/2022,6/22/2022
3/15/2022,Tuesday,LAX,ATL,Delta Airlines,DA 898,270,5/23/2022,6/22/2022
3/15/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 1828,266,5/23/2022,6/22/2022
3/15/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 1301,272,5/23/2022,6/22/2022
3/15/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 3103,271,5/23/2022,6/22/2022
3/15/2022,Tuesday,LAX,ATL,Delta Airlines,DA 334,262,5/23/2022,6/22/2022
3/15/2022,Tuesday,LAX,ATL,Delta Airlines,DA 898,239,5/23/2022,6/22/2022
3/16/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 1828,230,5/23/2022,6/22/2022
3/16/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 1301,285,5/23/2022,6/22/2022
3/16/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 3103,238,5/23/2022,6/22/2022
3/16/2022,Wednesday,LAX,ATL,Delta Airlines,DA 334,242,5/23/2022,6/22/2022
3/16/2022,Wednesday,LAX,ATL,Delta Airlines,DA 898,282,5/23/2022,6/22/2022
3/16/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 1828,275,5/23/2022,6/22/2022
3/16/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 1301,247,5/23/2022,6/22/2022
3/16/2022,Wednesday,LAX,ATL,Spirit Airlines,SA 3103,232,5/23/2022,6/22/2022
3/16/2022,Wednesday,LAX,ATL,Delta Airlines,DA 334,290,5/23/2022,6/22/2022
3/16/2022,Wednesday,LAX,ATL,Delta Airlines,DA 898,285,5/23/2022,6/22/2022
3/17/2022,Thursday,LAX,ATL,Spirit Airlines,SA 1828,281,5/23/2022,6/22/2022
3/17/2022,Thursday,LAX,ATL,Spirit Airlines,SA 1301,261,5/23/2022,6/22/2022
3/17/2022,Thursday,LAX,ATL,Spirit Airlines,SA 3103,246,5/23/2022,6/22/2022
3/17/2022,Thursday,LAX,ATL,Delta Airlines,DA 334,259,5/23/2022,6/22/2022
3/17/2022,Thursday,LAX,ATL,Delta Airlines,DA 898,292,5/23/2022,6/22/2022
3/17/2022,Thursday,LAX,ATL,Spirit Airlines,SA 1828,275,5/23/2022,6/22/2022
3/17/2022,Thursday,LAX,ATL,Spirit Airlines,SA 1301,254,5/23/2022,6/22/2022
3/17/2022,Thursday,LAX,ATL,Spirit Airlines,SA 3103,295,5/23/2022,6/22/2022
3/17/2022,Thursday,LAX,ATL,Delta Airlines,DA 334,260,5/23/2022,6/22/2022
3/17/2022,Thursday,LAX,ATL,Delta Airlines,DA 898,238,5/23/2022,6/22/2022
3/18/2022,Friday,LAX,ATL,Spirit Airlines,SA 1828,276,5/23/2022,6/22/2022
3/18/2022,Friday,LAX,ATL,Spirit Airlines,SA 1301,262,5/23/2022,6/22/2022
3/18/2022,Friday,LAX,ATL,Spirit Airlines,SA 3103,257,5/23/2022,6/22/2022
3/18/2022,Friday,LAX,ATL,Delta Airlines,DA 334,290,5/23/2022,6/22/2022
3/18/2022,Friday,LAX,ATL,Delta Airlines,DA 898,266,5/23/2022,6/22/2022
3/18/2022,Friday,LAX,ATL,Spirit Airlines,SA 1828,258,5/23/2022,6/22/2022
3/18/2022,Friday,LAX,ATL,Spirit Airlines,SA 1301,269,5/23/2022,6/22/2022
3/18/2022,Friday,LAX,ATL,Spirit Airlines,SA 3103,287,5/23/2022,6/22/2022
3/18/2022,Friday,LAX,ATL,Delta Airlines,DA 334,279,5/23/2022,6/22/2022
3/18/2022,Friday,LAX,ATL,Delta Airlines,DA 898,253,5/23/2022,6/22/2022
3/19/2022,Saturday,LAX,ATL,Spirit Airlines,SA 1828,288,5/23/2022,6/22/2022
3/19/2022,Saturday,LAX,ATL,Spirit Airlines,SA 1301,294,5/23/2022,6/22/2022
3/19/2022,Saturday,LAX,ATL,Spirit Airlines,SA 3103,263,5/23/2022,6/22/2022
3/19/2022,Saturday,LAX,ATL,Delta Airlines,DA 334,249,5/23/2022,6/22/2022
3/19/2022,Saturday,LAX,ATL,Delta Airlines,DA 898,242,5/23/2022,6/22/2022
3/19/2022,Saturday,LAX,ATL,Spirit Airlines,SA 1828,242,5/23/2022,6/22/2022
3/19/2022,Saturday,LAX,ATL,Spirit Airlines,SA 1301,289,5/23/2022,6/22/2022
3/19/2022,Saturday,LAX,ATL,Spirit Airlines,SA 3103,237,5/23/2022,6/22/2022
3/19/2022,Saturday,LAX,ATL,Delta Airlines,DA 334,259,5/23/2022,6/22/2022
3/19/2022,Saturday,LAX,ATL,Delta Airlines,DA 898,235,5/23/2022,6/22/2022
3/20/2022,Sunday,LAX,ATL,Spirit Airlines,SA 1828,286,5/23/2022,6/22/2022
3/20/2022,Sunday,LAX,ATL,Spirit Airlines,SA 1301,280,5/23/2022,6/22/2022
3/20/2022,Sunday,LAX,ATL,Spirit Airlines,SA 3103,285,5/23/2022,6/22/2022
3/20/2022,Sunday,LAX,ATL,Delta Airlines,DA 334,244,5/23/2022,6/22/2022
3/20/2022,Sunday,LAX,ATL,Delta Airlines,DA 898,232,5/23/2022,6/22/2022
3/20/2022,Sunday,LAX,ATL,Spirit Airlines,SA 1828,266,5/23/2022,6/22/2022
3/20/2022,Sunday,LAX,ATL,Spirit Airlines,SA 1301,237,5/23/2022,6/22/2022
3/20/2022,Sunday,LAX,ATL,Spirit Airlines,SA 3103,268,5/23/2022,6/22/2022
3/20/2022,Sunday,LAX,ATL,Delta Airlines,DA 334,251,5/23/2022,6/22/2022
3/20/2022,Sunday,LAX,ATL,Delta Airlines,DA 898,276,5/23/2022,6/22/2022
3/21/2022,Monday,LAX,ATL,Spirit Airlines,SA 1828,261,5/23/2022,6/22/2022
3/21/2022,Monday,LAX,ATL,Spirit Airlines,SA 1301,259,5/23/2022,6/22/2022
3/21/2022,Monday,LAX,ATL,Spirit Airlines,SA 3103,260,5/23/2022,6/22/2022
3/21/2022,Monday,LAX,ATL,Delta Airlines,DA 334,257,5/23/2022,6/22/2022
3/21/2022,Monday,LAX,ATL,Delta Airlines,DA 898,293,5/23/2022,6/22/2022
3/21/2022,Monday,LAX,ATL,Spirit Airlines,SA 1828,279,5/23/2022,6/22/2022
3/21/2022,Monday,LAX,ATL,Spirit Airlines,SA 1301,256,5/23/2022,6/22/2022
3/21/2022,Monday,LAX,ATL,Spirit Airlines,SA 3103,292,5/23/2022,6/22/2022
3/21/2022,Monday,LAX,ATL,Delta Airlines,DA 334,288,5/23/2022,6/22/2022
3/21/2022,Monday,LAX,ATL,Delta Airlines,DA 898,251,5/23/2022,6/22/2022
3/22/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 1828,298,5/23/2022,6/22/2022
3/22/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 1301,267,5/23/2022,6/22/2022
3/22/2022,Tuesday,LAX,ATL,Spirit Airlines,SA 3103,268,5/23/2022,6/22/2022
3/22/2022,Tuesday,LAX,ATL,Delta Airlines,DA 334,291,5/23/2022,6/22/2022
3/22/2022,Tuesday,LAX,ATL,Delta Airlines,DA 898,260,5/23/2022,6/22/2022
